"L","N","AAR","HCI","SD","BF","BFactions","D","EL","AGNT","AGNTconf"
201,2,97.1,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.005,250,0.8
211,0,-,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.005,250,0.8
221,0,-,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.005,250,0.8
231,2,98.4,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.005,250,0.8
241,0,-,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.005,250,0.8
251,0,-,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.005,250,0.8
261,0,-,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.005,250,0.8
271,0,-,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.005,250,0.8
281,0,-,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.005,250,0.8
291,0,-,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.005,250,0.8
301,2,-0.1,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.005,250,0.8
1,2338,49.1,2.0,50.0,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
11,3494,39.3,1.5,46.0,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
21,1740,37.3,2.1,43.9,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
31,1010,32.7,2.6,42.9,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
41,480,29.6,3.8,42.3,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
51,270,31.9,5.0,42.0,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
61,230,35.7,5.7,44.2,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
71,128,26.2,7.3,41.9,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
81,84,36.1,8.5,39.6,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
91,56,30.2,10.3,39.2,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
101,40,21.4,12.2,39.4,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
111,42,38.7,13.6,45.0,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
121,18,34.3,18.0,39.0,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
131,20,43.5,21.2,48.3,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
141,12,31.6,30.1,53.2,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
151,8,28.2,35.6,51.4,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
161,10,41.1,28.7,46.3,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
171,8,28.5,30.3,43.7,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
181,4,18.4,35.6,36.4,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
191,2,1.0,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
201,2,96.8,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
211,0,-,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
221,0,-,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
231,2,98.1,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
241,0,-,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
251,0,-,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
261,0,-,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
271,0,-,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
281,0,-,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
291,0,-,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
301,2,-0.1,-,-,BF,5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0,0.8
1,2440,48.6,2.0,50.6,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
11,3454,38.7,1.5,45.8,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
21,1706,36.3,2.1,44.1,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
31,976,32.0,2.7,43.3,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
41,506,29.1,3.7,42.0,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
51,300,33.7,4.7,42.0,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
61,212,32.6,6.1,45.4,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
71,118,28.2,7.1,39.6,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
81,74,30.6,8.7,38.1,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
91,58,28.4,9.5,37.0,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
101,40,25.5,12.7,41.1,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
111,38,27.7,14.8,46.4,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
121,18,30.5,16.1,34.9,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
131,16,33.3,18.0,36.7,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
141,12,42.6,27.7,48.9,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
151,6,-12.4,24.1,30.1,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
161,8,28.6,30.0,43.3,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
171,6,35.7,36.5,45.7,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
181,6,20.6,22.5,28.1,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
191,2,1.3,-,-,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
201,2,96.4,-,-,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
211,0,-,-,-,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
221,0,-,-,-,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
231,2,84.1,-,-,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
241,0,-,-,-,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
251,0,-,-,-,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
261,0,-,-,-,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
271,0,-,-,-,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
281,0,-,-,-,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
291,0,-,-,-,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
301,2,-0.2,-,-,BF,5,1.0,100000,PPO,50,80,80,0.99,0.0003,0.001,0.97,0.2,0.01
1,2324,50.0,2.0,49.5,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
11,3470,40.5,1.5,45.3,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
21,1684,37.5,2.1,43.4,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
31,1068,31.9,2.6,43.4,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
41,514,32.5,3.7,42.6,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
51,304,32.3,4.5,40.1,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
61,224,35.1,5.9,45.0,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
71,126,30.0,7.4,42.6,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
81,72,27.6,9.4,40.7,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
91,56,29.3,10.0,38.2,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
101,44,17.8,10.7,36.3,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
111,38,31.4,15.4,48.4,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
121,18,31.2,17.8,38.5,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
131,14,25.0,17.7,33.8,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
141,14,45.7,30.3,57.8,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
151,6,2.7,50.8,63.5,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
161,10,36.7,27.0,43.6,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
171,6,37.7,37.6,47.0,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
181,4,17.4,34.6,35.3,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
191,2,0.9,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
201,2,82.7,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
211,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
221,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
231,2,78.8,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
241,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
251,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
261,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
271,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
281,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
291,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
301,2,0.3,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.001,2000,0.95
1,2726,56.9,1.8,47.1,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
11,3334,39.1,1.5,44.1,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
21,1608,36.2,2.0,41.8,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
31,998,30.7,2.6,41.4,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
41,486,30.2,3.7,41.5,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
51,256,30.0,4.9,40.2,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
61,206,32.9,5.9,43.0,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
71,110,25.1,7.4,39.4,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
81,74,30.7,8.5,37.5,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
91,50,29.4,10.8,38.8,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
101,38,24.1,11.9,37.5,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
111,40,29.9,14.4,46.5,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
121,18,29.7,17.1,37.0,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
131,14,22.3,16.8,32.1,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
141,12,51.3,22.9,40.4,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
151,4,-33.1,51.7,52.8,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
161,8,26.6,30.1,43.5,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
171,6,36.2,37.1,46.3,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
181,4,15.9,32.6,33.2,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
191,2,1.0,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
201,2,73.8,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
211,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
221,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
231,2,82.7,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
241,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
251,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
261,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
271,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
281,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
291,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
301,2,-0.2,-,-,BF,5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0,0.95
1,2348,47.8,2.0,50.3,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
11,3462,40.7,1.5,45.5,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
21,1730,37.7,2.1,44.3,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
31,1010,33.5,2.6,42.6,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
41,510,33.1,3.7,43.0,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
51,318,32.6,4.5,41.0,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
61,216,34.4,6.0,44.9,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
71,122,28.3,7.6,42.8,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
81,72,31.4,8.6,37.4,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
91,56,29.2,10.1,38.7,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
101,42,23.5,12.3,40.7,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
111,38,31.9,13.5,42.4,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
121,18,29.8,16.7,36.2,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
131,14,32.1,23.2,44.3,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
141,12,39.9,26.8,47.3,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
151,8,45.3,31.7,45.8,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
161,8,24.9,31.6,45.6,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
171,6,34.3,35.7,44.6,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
181,4,18.2,35.8,36.5,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
191,2,1.5,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
201,2,86.0,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
211,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
221,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
231,2,97.4,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
241,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
251,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
261,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
271,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
281,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
291,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
301,2,-0.3,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.001,2000,0.95
1,2758,56.2,1.8,48.3,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
11,3256,39.1,1.5,44.7,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
21,1626,37.0,2.1,42.2,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
31,1000,30.2,2.6,42.4,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
41,496,31.2,3.6,41.2,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
51,282,30.5,4.7,39.9,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
61,200,34.9,5.9,42.5,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
71,108,23.4,8.0,42.6,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
81,74,31.4,8.7,38.3,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
91,52,30.1,10.5,38.5,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
101,36,26.5,12.9,39.5,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
111,38,34.0,13.4,42.1,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
121,18,28.7,16.3,35.4,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
131,14,25.0,17.6,33.6,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
141,12,41.7,18.4,32.4,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
151,4,4.0,40.7,41.5,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
161,8,19.4,24.7,35.6,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
171,6,32.4,35.6,44.5,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
181,4,16.8,32.4,33.1,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
191,2,1.0,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
201,2,83.4,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
211,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
221,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
231,2,96.1,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
241,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
251,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
261,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
271,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
281,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
291,0,-,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
301,2,0.2,-,-,BF,5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0,0.95
1,2312,45.7,2.0,47.9,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
11,3518,38.2,1.4,43.8,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
21,1768,34.7,2.0,42.4,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
31,978,30.0,2.6,41.1,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
41,498,28.8,3.6,40.5,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
51,294,33.2,4.6,40.5,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
61,216,32.4,6.0,44.7,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
71,124,25.2,7.4,42.2,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
81,74,29.5,8.7,38.2,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
91,56,28.2,9.7,36.9,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
101,44,18.6,10.5,35.5,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
111,38,29.3,13.4,42.1,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
121,18,32.5,16.9,36.7,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
131,16,33.0,18.3,37.3,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
141,12,37.6,25.2,44.6,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
151,6,38.3,38.8,48.4,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
161,8,28.8,28.0,40.4,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
171,6,36.1,36.8,46.0,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
181,6,19.9,23.0,28.7,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
191,2,0.6,-,-,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
201,2,91.1,-,-,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
211,0,-,-,-,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
221,0,-,-,-,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
231,2,89.4,-,-,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
241,0,-,-,-,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
251,0,-,-,-,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
261,0,-,-,-,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
271,0,-,-,-,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
281,0,-,-,-,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
291,0,-,-,-,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
301,2,-0.1,-,-,BF,5,1.0,100000,VPG,50,80,0.99,0.0003,0.001,0.97
